filepath,label,source
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank258_pNA_soundwel_NMBUNMBUBarrenPair4barrenTrial3LFs009.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1345-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\81-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_15190.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\111-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\200-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank062_pNA_soundwel_NMBUNMBUBarrenPair3barrenTrial2LFm001.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\96-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1707-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank151_pNA_soundwel_NMBUNMBUBarrenPair7barrenTrial2LFm005.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1579-3__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\862-2.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\63-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\234-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\894-2__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1339-3__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\23-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_11085.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_07957.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\32-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_11253.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank250_pNA_soundwel_NMBUNMBUBarrenPair5barrenTrial2LFm008.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_04488.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank261_pNA_soundwel_NMBUNMBUBarrenPair4barrenTrial3LFs010.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank079_pNA_soundwel_NMBUNMBUBarrenPair15barrenTrial2LFs008.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_03803.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1630-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\589-2.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_13240.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\223-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1113-2__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1319-3__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_03971.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_11215.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_02778.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank262_pNA_soundwel_NMBUNMBUBarrenPair4barrenTrial3LFs021.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\182-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1541-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_05137.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\779-2.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_09018.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_11573.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank264_pNA_soundwel_NMBUNMBUBarrenPair4barrenTrial3LFs023.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\724-2.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\120-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_07961.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1384-3__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_14304.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1315-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_05822.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\136-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1147-2.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1453-3__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_07667.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\663-2__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_03761.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1771-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1322-3__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1167-2__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_07358.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_07699.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_13138.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank165_pNA_soundwel_NMBUNMBUBarrenPair5barrenTrial2LFs001.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\923-2.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank175_pNA_soundwel_NMBUNMBUBarrenPair7barrenTrial2LFs004.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\112-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank137_pNA_soundwel_NMBUNMBUBarrenPair6barrenTrial3LFs003.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_11860.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\189-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_06908.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\148-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\550-2.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_16115.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1732-3__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_17287.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1059-2.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\902-2__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\114-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\204-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\122-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1326-3__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1774-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank153_pNA_soundwel_NMBUNMBUBarrenPair5barrenTrial2LFm021.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_07551.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_11821.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\39-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_05912.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\216-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_09685.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_09740.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_14428.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1381-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank082_pNA_soundwel_NMBUNMBUBarrenPair15barrenTrial2LFs004.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_03336.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\200-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank154_pNA_soundwel_NMBUNMBUBarrenPair5barrenTrial2LFm020.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_07878.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank078_pNA_soundwel_NMBUNMBUBarrenPair15barrenTrial2LFs009.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_04452.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\263-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank297_pNA_soundwel_NMBUNMBUBarrenPair10barrenTrial1LFm007notsure.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1609-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1209-2.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\218-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1294-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank260_pNA_soundwel_NMBUNMBUBarrenPair4barrenTrial3LFs011.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank191_pNA_soundwel_NMBUNMBUBarrenPair7barrenTrial2LFm013.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1450-3__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1519-3.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\35-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_00163.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1712-3__dup.wav,stress_vocal,sow_frightened_anxious
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\129-0.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank274_pNA_soundwel_NMBUNMBUBarrenPair10barrenTrial1LFm018notsure.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_13619.wav,cough,korea_cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\97-0__dup.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external_pig_other_reviewed\pig_grunt_oink\rank126_pNA_soundwel_NMBUNMBUBarrenPair15barrenTrial2LFs013.wav,grunt_oink,sow_calm_plus_reviewed_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_08869.wav,cough,korea_cough
