"filepath","label"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank050_p0.791_src276.20-277.20_clip276.20-277.20.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank054_p0.756_src106.60-107.60_clip106.60-107.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_v2_rank002_p0.957_src104.40-105.40_clip104.40-105.40.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank029_p0.808_src258.30-259.30_clip258.30-259.30.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank075_p0.654_src223.20-224.20_clip223.20-224.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank061_p0.718_src3.60-4.60_clip3.60-4.60.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank056_p0.760_src174.90-175.90_clip174.90-175.90.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\sample01_rank005_p0.945_src80.40-81.40_clip80.40-81.40.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank068_p0.687_src217.60-218.60_clip217.60-218.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank021_p0.853_src274.80-275.80_clip274.80-275.80.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank037_p0.783_src132.40-133.40_clip132.40-133.40.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank055_p0.755_src188.90-189.90_clip188.90-189.90.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank060_p0.757_src268.20-269.20_clip268.20-269.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank040_p0.791_src97.10-98.10_clip97.10-98.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank035_p0.885_src96.80-97.80_clip96.80-97.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank031_p0.806_src110.80-111.80_clip110.80-111.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank073_p0.663_src357.00-358.00_clip357.00-358.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank027_p0.910_src4.20-5.20_clip4.20-5.20.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank061_p0.755_src191.70-192.70_clip191.70-192.70.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank038_p0.793_src111.00-112.00_clip111.00-112.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank064_p0.705_src37.70-38.70_clip37.70-38.70.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank024_p0.846_src205.50-206.50_clip205.50-206.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank072_p0.671_src212.30-213.30_clip212.30-213.30.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank017_p0.862_src173.00-174.00_clip173.00-174.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\sample01_rank007_p0.943_src99.90-100.90_clip99.90-100.90.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_v2_rank039_p0.780_src4.00-5.00_clip4.00-5.00.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank035_p0.801_src307.60-308.60_clip307.60-308.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank013_p0.894_src217.80-218.80_clip217.80-218.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank074_p0.727_src292.80-293.80_clip292.80-293.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank034_p0.793_src268.30-269.30_clip268.30-269.30.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank009_p0.923_src287.70-288.70_clip287.70-288.70.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank016_p0.871_src212.60-213.60_clip212.60-213.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank006_p0.940_src354.30-355.30_clip354.30-355.30.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank069_p0.687_src278.60-279.60_clip278.60-279.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank065_p0.701_src290.10-291.10_clip290.10-291.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_v2_rank012_p0.911_src271.60-272.60_clip271.60-272.60.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank047_p0.827_src268.10-269.10_clip268.10-269.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank044_p0.834_src218.30-219.30_clip218.30-219.30.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank040_p0.764_src163.10-164.10_clip163.10-164.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank031_p0.897_src270.90-271.90_clip270.90-271.90.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank036_p0.792_src193.50-194.50_clip193.50-194.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank001_p0.981_src100.20-101.20_clip100.20-101.20.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank025_p0.841_src30.80-31.80_clip30.80-31.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank001_p0.955_src105.20-106.20_clip105.20-106.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_v2_rank011_p0.912_src280.90-281.90_clip280.90-281.90.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank052_p0.770_src342.40-343.40_clip342.40-343.40.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank029_p0.824_src335.10-336.10_clip335.10-336.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank018_p0.874_src289.30-290.30_clip289.30-290.30.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank011_p0.956_src98.10-99.10_clip98.10-99.10.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank023_p0.847_src173.00-174.00_clip173.00-174.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\sample01_rank006_p0.944_src72.40-73.40_clip72.40-73.40.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank067_p0.738_src345.70-346.70_clip345.70-346.70.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank071_p0.676_src62.80-63.80_clip62.80-63.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank019_p0.865_src136.40-137.40_clip136.40-137.40.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank080_p0.715_src196.10-197.10_clip196.10-197.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank045_p0.775_src4.10-5.10_clip4.10-5.10.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank005_p0.925_src184.80-185.80_clip184.80-185.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\sample01_rank021_p0.828_src101.50-102.50_clip101.50-102.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank022_p0.812_src140.60-141.60_clip140.60-141.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\sample01_rank001_p0.991_src97.00-98.00_clip97.00-98.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank039_p0.793_src255.20-256.20_clip255.20-256.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank076_p0.722_src121.00-122.00_clip121.00-122.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank047_p0.773_src258.40-259.40_clip258.40-259.40.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank045_p0.834_src30.20-31.20_clip30.20-31.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank028_p0.793_src255.20-256.20_clip255.20-256.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\sample01_rank009_p0.923_src313.00-314.00_clip313.00-314.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank019_p0.928_src303.30-304.30_clip303.30-304.30.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank040_p0.852_src246.60-247.60_clip246.60-247.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank013_p0.855_src212.50-213.50_clip212.50-213.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank022_p0.848_src201.60-202.60_clip201.60-202.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank010_p0.891_src217.90-218.90_clip217.90-218.90.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank050_p0.771_src166.00-167.00_clip166.00-167.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank021_p0.824_src335.10-336.10_clip335.10-336.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank018_p0.934_src136.50-137.50_clip136.50-137.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\sample01_rank012_p0.905_src331.90-332.90_clip331.90-332.90.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank074_p0.661_src343.50-344.50_clip343.50-344.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank058_p0.758_src217.10-218.10_clip217.10-218.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank030_p0.807_src255.10-256.10_clip255.10-256.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank017_p0.935_src30.90-31.90_clip30.90-31.90.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_v2_rank007_p0.930_src98.00-99.00_clip98.00-99.00.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank058_p0.738_src236.20-237.20_clip236.20-237.20.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank005_p0.943_src100.80-101.80_clip100.80-101.80.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank037_p0.771_src166.00-167.00_clip166.00-167.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank066_p0.746_src303.10-304.10_clip303.10-304.10.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank028_p0.831_src288.50-289.50_clip288.50-289.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\sample01_rank024_p0.778_src239.50-240.50_clip239.50-240.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank030_p0.812_src140.60-141.60_clip140.60-141.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank020_p0.855_src212.50-213.50_clip212.50-213.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank036_p0.882_src45.40-46.40_clip45.40-46.40.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank027_p0.820_src209.10-210.10_clip209.10-210.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank071_p0.729_src256.00-257.00_clip256.00-257.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank022_p0.833_src335.10-336.10_clip335.10-336.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank060_p0.721_src309.10-310.10_clip309.10-310.10.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank036_p0.796_src355.10-356.10_clip355.10-356.10.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank041_p0.783_src193.60-194.60_clip193.60-194.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank004_p0.946_src29.20-30.20_clip29.20-30.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank007_p0.972_src99.60-100.60_clip99.60-100.60.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank062_p0.754_src150.90-151.90_clip150.90-151.90.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank027_p0.793_src111.00-112.00_clip111.00-112.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank001_p0.955_src105.20-106.20_clip105.20-106.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank010_p0.920_src98.00-99.00_clip98.00-99.00.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank013_p0.947_src100.90-101.90_clip100.90-101.90.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank021_p0.835_src148.10-149.10_clip148.10-149.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank024_p0.823_src127.00-128.00_clip127.00-128.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank002_p0.949_src99.70-100.70_clip99.70-100.70.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_v2_rank008_p0.902_src271.60-272.60_clip271.60-272.60.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank079_p0.624_src256.50-257.50_clip256.50-257.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank002_p0.979_src102.20-103.20_clip102.20-103.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank036_p0.771_src209.20-210.20_clip209.20-210.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank059_p0.758_src130.00-131.00_clip130.00-131.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank042_p0.843_src38.60-39.60_clip38.60-39.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank063_p0.715_src63.70-64.70_clip63.70-64.70.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_v2_rank011_p0.884_src280.80-281.80_clip280.80-281.80.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank035_p0.792_src246.00-247.00_clip246.00-247.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank022_p0.923_src108.10-109.10_clip108.10-109.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank012_p0.908_src102.10-103.10_clip102.10-103.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank032_p0.802_src178.10-179.10_clip178.10-179.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank017_p0.846_src205.50-206.50_clip205.50-206.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\sample01_rank003_p0.972_src327.80-328.80_clip327.80-328.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank070_p0.685_src288.30-289.30_clip288.30-289.30.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank019_p0.832_src148.20-149.20_clip148.20-149.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank078_p0.639_src51.90-52.90_clip51.90-52.90.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank055_p0.764_src163.10-164.10_clip163.10-164.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank021_p0.926_src275.40-276.40_clip275.40-276.40.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank018_p0.841_src30.80-31.80_clip30.80-31.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank009_p0.897_src135.60-136.60_clip135.60-136.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank011_p0.915_src26.40-27.40_clip26.40-27.40.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank041_p0.851_src277.10-278.10_clip277.10-278.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank016_p0.938_src355.00-356.00_clip355.00-356.00.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank033_p0.803_src106.60-107.60_clip106.60-107.60.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank027_p0.831_src190.80-191.80_clip190.80-191.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank025_p0.801_src307.60-308.60_clip307.60-308.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank004_p0.975_src29.30-30.30_clip29.30-30.30.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank057_p0.739_src44.80-45.80_clip44.80-45.80.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank029_p0.783_src193.60-194.60_clip193.60-194.60.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank024_p0.917_src201.50-202.50_clip201.50-202.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank070_p0.733_src160.20-161.20_clip160.20-161.20.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_rank073_p0.727_src280.00-281.00_clip280.00-281.00.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank019_p0.851_src205.50-206.50_clip205.50-206.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank010_p0.913_src135.50-136.50_clip135.50-136.50.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_oldv1_rank030_p0.898_src26.00-27.00_clip26.00-27.00.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank029_p0.906_src308.30-309.30_clip308.30-309.30.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank028_p0.810_src165.90-166.90_clip165.90-166.90.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank018_p0.860_src274.70-275.70_clip274.70-275.70.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank075_p0.723_src327.10-328.10_clip327.10-328.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_rank042_p0.780_src246.10-247.10_clip246.10-247.10.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank039_p0.770_src132.40-133.40_clip132.40-133.40.wav","other"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\cough_clean\ALA_000347_oldv1_rank020_p0.928_src272.20-273.20_clip272.20-273.20.wav","cough"
"C:\py\pigsound\pig-sound-classification\det_round1_clips\ALA_000347_v2\other_clean\ALA_000347_v2_rank025_p0.823_src140.30-141.30_clip140.30-141.30.wav","other"
