filepath,y_true,y_pred,prob_cough,prob_other
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig244.wav,other,other,0.03245322406291962,0.9675467610359192
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig245.wav,other,other,0.012600602582097054,0.9873994588851929
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig246.wav,other,other,0.02045675925910473,0.9795432090759277
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2511.wav,other,other,0.015649892389774323,0.9843500852584839
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2512.wav,other,other,0.10247524827718735,0.8975247144699097
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2513.wav,other,other,0.062319278717041016,0.937680721282959
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2514.wav,other,other,0.04046804830431938,0.9595319032669067
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2516.wav,other,other,0.036484118551015854,0.9635158777236938
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2517.wav,other,other,0.03562883287668228,0.9643712043762207
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig254.wav,other,other,0.012992576695978642,0.9870074391365051
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig255.wav,other,other,0.028544047847390175,0.971455991268158
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig257.wav,other,other,0.029794177040457726,0.9702057838439941
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig259.wav,other,other,0.020335284993052483,0.97966468334198
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig261.wav,other,other,0.007715893443673849,0.9922841191291809
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2610.wav,other,other,0.016077879816293716,0.9839221239089966
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2611.wav,other,other,0.025758778676390648,0.9742412567138672
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2612.wav,other,other,0.020302217453718185,0.9796977639198303
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2614.wav,other,other,0.022007815539836884,0.9779922366142273
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2615.wav,other,other,0.013251710683107376,0.9867483377456665
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2617.wav,other,other,0.021041221916675568,0.978958785533905
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2618.wav,other,other,0.030807258561253548,0.9691926836967468
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2710.wav,other,other,0.021408410742878914,0.9785915613174438
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2712.wav,other,other,0.034099772572517395,0.9659002423286438
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2713.wav,other,other,0.010648871771991253,0.9893510937690735
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2716.wav,other,other,0.03050786256790161,0.9694920778274536
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2717.wav,other,other,0.02043677121400833,0.9795631766319275
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2718.wav,other,other,0.03350239619612694,0.9664976596832275
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2719.wav,other,other,0.02069879323244095,0.9793012142181396
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2720.wav,other,other,0.005774184595793486,0.994225800037384
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig278.wav,other,other,0.009550107643008232,0.990449845790863
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig279.wav,other,other,0.01632162369787693,0.9836784601211548
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig281.wav,other,other,0.03307356685400009,0.9669264554977417
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2813.wav,other,other,0.10048197954893112,0.8995180130004883
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2814.wav,other,other,0.053710486739873886,0.9462895393371582
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2815.wav,other,other,0.02839973382651806,0.9716002345085144
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2817.wav,other,other,0.02842789702117443,0.9715721011161804
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig282.wav,other,other,0.03997982665896416,0.960020124912262
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig283.wav,other,other,0.04077809676527977,0.9592219591140747
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig286.wav,other,other,0.10033974796533585,0.8996601700782776
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig287.wav,other,other,0.06945454329252243,0.9305455088615417
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig289.wav,other,other,0.04498383402824402,0.9550161957740784
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig291.wav,other,other,0.012810815125703812,0.9871892333030701
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2910.wav,other,other,0.010536286979913712,0.9894636869430542
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2912.wav,other,other,0.011706595309078693,0.9882934093475342
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2913.wav,other,other,0.009312458336353302,0.9906875491142273
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2914.wav,other,other,0.011365276761353016,0.9886347055435181
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig2915.wav,other,other,0.015512684360146523,0.9844873547554016
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig293.wav,other,other,0.016223324462771416,0.9837766885757446
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig294.wav,other,other,0.008716837503015995,0.9912831783294678
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig296.wav,other,other,0.008584361523389816,0.9914156794548035
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig299.wav,other,other,0.009026290848851204,0.9909736514091492
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3010.wav,other,other,0.016048399731516838,0.9839516282081604
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3011.wav,other,other,0.012911438941955566,0.9870885014533997
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3012.wav,other,other,0.008160515688359737,0.9918394088745117
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3013.wav,other,other,0.006921596825122833,0.9930784106254578
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig304.wav,other,other,0.010315176099538803,0.9896848201751709
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig305.wav,other,other,0.008929493837058544,0.9910705089569092
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig306.wav,other,other,0.013525962829589844,0.9864740371704102
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig307.wav,other,other,0.010623326525092125,0.9893766641616821
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig309.wav,other,other,0.010145418345928192,0.989854633808136
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3110.wav,other,other,0.01965973898768425,0.980340301990509
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3111.wav,other,other,0.00843384675681591,0.9915661811828613
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3112.wav,other,other,0.014528907835483551,0.9854711294174194
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3113.wav,other,other,0.013211235404014587,0.9867886900901794
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3115.wav,other,other,0.02348632924258709,0.976513683795929
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3116.wav,other,other,0.014720283448696136,0.9852796792984009
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3118.wav,other,other,0.021514395251870155,0.9784855842590332
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig312.wav,other,other,0.011316496878862381,0.9886835217475891
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig315.wav,other,other,0.018734188750386238,0.9812658429145813
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig316.wav,other,other,0.011853853240609169,0.988146185874939
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3210.wav,other,other,0.011970586143434048,0.988029420375824
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3211.wav,other,other,0.008045343682169914,0.9919546246528625
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3213.wav,other,other,0.00935273990035057,0.9906472563743591
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3214.wav,other,other,0.006054410710930824,0.9939456582069397
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3215.wav,other,other,0.005946989171206951,0.994053065776825
C:\py\pigsound\pig-sound-classification\data\raw\soundwel\ETHZETHZIsolationIsolationpig3216.wav,other,other,0.008684207685291767,0.9913157224655151
