noise_environment,target_active_snr_db,snr_reference,y_true,n,active_snr_mean,active_snr_std,active_snr_min,active_snr_max,full_window_snr_mean,full_window_snr_std,full_window_snr_min,full_window_snr_max,valid_duration_ratio_mean,valid_duration_ratio_std
STRAFFIC,0.0,active_valid_region,cough,42,-2.9214307846674478e-08,2.3703597352912712e-07,-4.5486524503564797e-07,3.654929643336677e-07,-6.44074910039793,1.435206830952401,-8.973149972371836,-1.82717684223374,0.24019494047619044,0.09298017474624581
STRAFFIC,0.0,active_valid_region,feeding,42,3.217736935762717e-08,2.2076528274930435e-07,-4.4525388428960777e-07,3.7830747754066056e-07,-0.0010188788973054094,0.005102081644790503,-0.032926997855163315,3.6001146494563396e-07,0.9998039434523809,0.0006333775648347179
STRAFFIC,0.0,active_valid_region,stress_vocal,42,-4.530927590233648e-08,2.0780337564949638e-07,-3.7152923981989246e-07,3.868163285717053e-07,-0.00013391541609000346,0.00026549513237008563,-0.001077566518573084,3.5933923615384593e-07,0.9999598214285715,6.512612144332837e-05
STRAFFIC,10.0,active_valid_region,calm_grunt,42,10.000000005834645,2.0270330847967951e-07,9.99999962016221,10.000000365474666,10.000000005834645,2.0270330847967951e-07,9.99999962016221,10.000000365474666,1.0,0.0
STRAFFIC,10.0,active_valid_region,cough,42,10.00000000912717,2.3743287755924054e-07,9.999999589340314,10.000000424704382,3.5592509391016627,1.4352069091599522,1.026849554012911,8.172823485591698,0.24019494047619044,0.09298017474624581
STRAFFIC,10.0,active_valid_region,feeding,42,10.000000009720207,2.556298932264611e-07,9.999999544347117,10.000000474049948,9.998981098642489,0.005102066174978438,9.967072987708544,10.000000474049948,0.9998039434523809,0.0006333775648347179
STRAFFIC,10.0,active_valid_region,stress_vocal,42,10.000000037733468,1.8983724599991074e-07,9.999999622194423,10.000000392705816,9.999866167627303,0.00026552094349450344,9.998922868446645,10.000000366383494,0.9999598214285715,6.512612144332837e-05
STRAFFIC,20.0,active_valid_region,calm_grunt,42,19.99999999840547,1.9468876814533562e-07,19.999999607891617,20.00000045475698,19.99999999840547,1.9468876814533562e-07,19.999999607891617,20.00000045475698,1.0,0.0
STRAFFIC,20.0,active_valid_region,cough,42,20.000000006865886,2.2169026478531815e-07,19.99999961925216,20.00000044009795,13.5592509361749,1.4352069108545418,11.026849502968252,18.172823407035935,0.24019494047619044,0.09298017474624581
STRAFFIC,20.0,active_valid_region,feeding,42,20.000000004706482,1.8172813291562665e-07,19.99999956212904,20.000000306996647,19.998981093640264,0.005102018040557066,19.967073329246467,20.000000306996647,0.9998039434523809,0.0006333775648347179
STRAFFIC,20.0,active_valid_region,stress_vocal,42,20.000000034441623,1.8729514301187953e-07,19.999999675112615,20.00000044136285,19.99986616433733,0.0002655690421773644,19.99892259713463,20.00000044136285,0.9999598214285715,6.512612144332837e-05
TBUS,0.0,active_valid_region,calm_grunt,42,-5.6538111703858954e-08,2.128571356483438e-07,-4.1348007669424226e-07,4.3713470773720605e-07,-5.6538111703858954e-08,2.128571356483438e-07,-4.1348007669424226e-07,4.3713470773720605e-07,1.0,0.0
TBUS,0.0,active_valid_region,cough,42,-3.80864619042578e-08,2.174503447463601e-07,-3.1947822300130746e-07,3.8379424214488277e-07,-6.869860363272391,2.2500424532001695,-13.012292715527185,-2.0752832237605103,0.24019494047619044,0.09298017474624581
TBUS,0.0,active_valid_region,feeding,42,-3.595711841752888e-08,2.1783530370901648e-07,-4.076480428031947e-07,4.469801242252077e-07,-0.0007903133998266156,0.0028465555715147493,-0.01558937839278759,2.851081051533518e-07,0.9998039434523809,0.0006333775648347179
TBUS,0.0,active_valid_region,stress_vocal,42,-1.9470716305935625e-09,2.490047521365861e-07,-4.5558263913409426e-07,3.9447694176415976e-07,-0.0001704210564833131,0.00036424899563060803,-0.001557292141539603,3.9447694176415976e-07,0.9999598214285715,6.512612144332837e-05
TBUS,10.0,active_valid_region,calm_grunt,42,10.0000000163345,2.3020551000422065e-07,9.999999676255495,10.000000482312,10.0000000163345,2.3020551000422065e-07,9.999999676255495,10.000000482312,1.0,0.0
TBUS,10.0,active_valid_region,cough,42,9.999999984394059,2.2126978384064346e-07,9.999999535152906,10.000000430681988,3.130139660533499,2.2500424773009957,-3.012292935541921,7.924717113745725,0.24019494047619044,0.09298017474624581
TBUS,10.0,active_valid_region,feeding,42,10.000000009249717,2.5459480528928485e-07,9.999999630993909,10.000000478187372,9.99920973180509,0.0028465399133742715,9.984410724668633,10.000000478187372,0.9998039434523809,0.0006333775648347179
TBUS,10.0,active_valid_region,stress_vocal,42,9.999999978290006,2.1401094888230895e-07,9.999999529740448,10.000000395468117,9.999829559177417,0.00036421115100316996,9.998442585941184,10.000000395468117,0.9999598214285715,6.512612144332837e-05
TBUS,20.0,active_valid_region,calm_grunt,42,19.99999996960407,2.1311346025682075e-07,19.99999961834068,20.00000036183454,19.99999996960407,2.1311346025682075e-07,19.99999961834068,20.00000036183454,1.0,0.0
TBUS,20.0,active_valid_region,cough,42,20.000000053556352,2.409741990671723e-07,19.999999594435387,20.00000048133957,13.130139728716058,2.2500425313370953,6.987706671526349,17.924717293400526,0.24019494047619044,0.09298017474624581
TBUS,20.0,active_valid_region,feeding,42,19.999999911657522,2.1439936565229974e-07,19.999999521879964,20.00000038801481,19.99920963421284,0.002846514636700146,19.984410490414668,20.00000038801481,0.9998039434523809,0.0006333775648347179
TBUS,20.0,active_valid_region,stress_vocal,42,20.00000004135101,2.2593389990052085e-07,19.9999996257287,20.000000365045473,19.999829622238433,0.0003642706370485958,19.998442704870257,20.000000365045473,0.9999598214285715,6.512612144332837e-05
