filepath,y_true,y_pred,prob_cough,prob_other
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_08-34-21_763_t0000178000.wav,other,cough,0.5034398436546326,0.4965601563453674
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_04-10-03_850_t0000349000.wav,other,cough,0.534436047077179,0.4655639231204986
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_10-10-28_848_t0000066000.wav,other,cough,0.8852946758270264,0.114705353975296
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_10-52-31_596_t0000352000.wav,other,cough,0.5187398791313171,0.4812601506710052
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_11-28-34_169_t0000145000.wav,other,cough,0.5397007465362549,0.4602992534637451
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_10-46-31_261_t0000039000.wav,other,cough,0.5029616355895996,0.4970384240150451
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_05-22-09_088_t0000325000.wav,other,cough,0.7221208810806274,0.2778791189193725
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_09-22-25_390_t0000305000.wav,other,cough,0.7455996870994568,0.2544002830982208
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_10-04-28_503_t0000357000.wav,other,cough,0.6619145274162292,0.3380855321884155
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_03-09-59_585_t0000318000.wav,other,cough,0.5187072157859802,0.4812927842140198
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_00-51-50_372_t0000056000.wav,other,cough,0.5106188058853149,0.4893811643123626
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_14-16-45_975_t0000011000.wav,other,cough,0.8667019605636597,0.1332980245351791
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_08-16-20_635_t0000252000.wav,other,cough,0.5407297611236572,0.4592702090740204
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_07-04-16_154_t0000140000.wav,other,cough,0.5279499292373657,0.4720500409603119
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_06-40-14_230_t0000166000.wav,other,cough,0.5525834560394287,0.4474165439605713
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_04-04-03_325_t0000358000.wav,other,cough,0.605522871017456,0.3944771289825439
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_11-16-33_282_t0000185000.wav,other,cough,0.7390143871307373,0.2609856128692627
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_01-45-54_312_t0000042000.wav,other,cough,0.6097496151924133,0.3902503550052643
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_05-04-07_555_t0000307000.wav,other,cough,0.5786772966384888,0.4213227033615112
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_11-16-33_282_t0000012000.wav,other,cough,0.6384345293045044,0.3615654408931732
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_11-22-33_630_t0000088000.wav,other,cough,0.7214759588241577,0.2785240113735199
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_10-52-31_596_t0000015000.wav,other,cough,0.9515884518623352,0.0484115220606327
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_01-33-53_320_t0000055000.wav,other,cough,0.5428085327148438,0.4571914076805115
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_08-40-22_263_t0000058000.wav,other,cough,0.6213962435722351,0.3786038160324096
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_05-04-07_555_t0000211000.wav,other,cough,0.5058910846710205,0.4941089153289795
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_06-58-15_681_t0000069000.wav,other,cough,0.5524005889892578,0.4475994110107422
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_03-58-02_785_t0000216000.wav,other,cough,0.5015773773193359,0.4984225928783417
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_12-22-37_726_t0000228000.wav,other,cough,0.6593279242515564,0.3406720757484436
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_10-34-30_545_t0000050000.wav,other,cough,0.513165295124054,0.4868347644805908
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_11-58-36_255_t0000105000.wav,other,cough,0.5262826085090637,0.4737173616886139
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_09-04-24_156_t0000139000.wav,other,cough,0.5933881402015686,0.4066119194030761
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_02-39-57_569_t0000280000.wav,other,cough,0.7712790369987488,0.2287210077047348
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_10-46-31_261_t0000158000.wav,other,cough,0.6182713508605957,0.3817286491394043
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_06-16-12_660_t0000105000.wav,other,cough,0.7808881402015686,0.2191118150949478
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_08-34-21_763_t0000096000.wav,other,cough,0.6585460901260376,0.3414539098739624
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_05-46-10_875_t0000310000.wav,other,cough,0.5852065086364746,0.414793461561203
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_11-46-35_513_t0000280000.wav,other,cough,0.6208348870277405,0.3791651427745819
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_05-58-11_488_t0000211000.wav,other,cough,0.6528709530830383,0.3471290171146393
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_05-34-10_160_t0000338000.wav,other,cough,0.5573263168334961,0.4426737427711487
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_06-40-14_230_t0000033000.wav,other,cough,0.7102502584457397,0.2897497415542602
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_08-22-21_043_t0000268000.wav,other,cough,0.6004118919372559,0.3995881378650665
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_05-34-10_160_t0000329000.wav,other,cough,0.5507509112358093,0.4492490589618683
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_10-04-28_503_t0000225000.wav,other,cough,0.7109281420707703,0.2890718877315521
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_05-58-11_488_t0000074000.wav,other,cough,0.5027157068252563,0.4972842931747436
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_10-52-31_596_t0000162000.wav,other,cough,0.6791014671325684,0.3208985328674316
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_14-40-47_610_t0000189000.wav,other,cough,0.5692216157913208,0.4307783842086792
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_14-40-47_610_t0000229000.wav,other,cough,0.681071400642395,0.3189285695552826
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_04-22-04_594_t0000139000.wav,other,cough,0.5532931685447693,0.4467068910598755
data\processed\cough_silence_binary\other\aswine_ALA_E_2_2020-09-30_11-58-36_255_t0000150000.wav,other,cough,0.6934901475906372,0.3065098226070404
