fold,seed,clean_path,clean_md5,y_true,aux_true,original_valid_samples,valid_duration_ratio,noise_dataset,noise_environment,noise_file,noise_sha256,environment_recording_id,selected_channel,global_noise_seed,snr_reference,target_active_snr_db,simulated_noise,noise_protocol,real_farm_external_validation,noise_offset,noise_seed,noise_draw_id,noise_repeat,offset_key_version,clean_active_rms,noise_active_rms_before_gain,gain,achieved_active_snr_db,achieved_full_window_snr_db,peak_before_scale,final_global_scale,clipping_detected,valid_start,target_snr_db
4,123,data/raw/sow_call_dataset_labeled/frightened_stress/892-2.wav,3c829e4ba5b7c38d275900ca87554d48,stress_vocal,frightened_stress,63994,0.99990625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1172.780517578125,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/345-1.wav,674d3c58b8840da5c017091bacf87171,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,8509.072265625,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_10489.wav,155d36b3649b77d309f7a684b6d0360b,cough,dry_cough,12001,0.187515625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.51119065284729,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/366-1.wav,544ac711df2c065910727530da3b536f,feeding,feeding,63988,0.9998125,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,11483.673828125,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1473-3.wav,d35ae4badfdf0d63166995e9e6b90e35,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15623.5029296875,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_03643.wav,3962e9b17e5eedf70a24d5365f0babcd,cough,dry_cough,17984,0.281,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.2383521944284439,1.0,False,,
4,123,data/external/korea_raw/abdominal_cough/train_abdominal_09464.wav,a255d12b624d2346553b09751419a141,cough,abdominal_cough,16000,0.25,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.17551787197589874,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/463-1.wav,42508c6fa7b6648486c1799b9a1c449d,feeding,feeding,63766,0.99634375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2251.68310546875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/34-0.wav,4f32e2f063cf81e265b8e2b83d019175,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,17059.5,1.0,False,,
4,123,data/external/korea_raw/abdominal_cough/train_abdominal_12145.wav,54f2694759401e7fcf2776dcc34a5bee,cough,abdominal_cough,14017,0.219015625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.2513522505760193,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1477-3.wav,a2127a315a912d4751c45954ef082740,stress_vocal,anxious_stress,63994,0.99990625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,19402.12890625,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/401-1.wav,bc86326c01436117ec1a0b11e6fb3118,feeding,feeding,63986,0.99978125,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,21881.10546875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1605-3.wav,d00d3eff72ca4b7613786b14cb3408a2,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,23423.642578125,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/239-0.wav,2b5e72d15407f5c5bf9dbdaa1c2d1c81,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,22164.748046875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/frightened_stress/1111-2.wav,33cb30733c2a81645f74a13b5beb7902,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2501.6455078125,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/286-1.wav,712758ba5d569910205e56018db468c7,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,9288.369140625,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_14634.wav,a586b559c5ae034e86797c74535f2c04,cough,dry_cough,14305,0.223515625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.23186573386192322,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/77-0.wav,30a8f5d7c6b7cd20c35edc66b4003150,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15477.5966796875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1732-3.wav,1c322775995a4227ec766c301946da8e,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1470.4873046875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/467-1.wav,0a4ddc3acf2ea1d8fa2961114ab61465,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,4177.87841796875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/363-1.wav,7bb7e1c4b58dc088323f49d0e64bffec,feeding,feeding,63998,0.99996875,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2586.047607421875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/203-0.wav,56bec254938be09b4bf80e3664356e95,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15945.7392578125,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1706-3.wav,c60099f4b9655e2989b493581fb1e8ba,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2062.388916015625,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/472-1.wav,0ba770942dea237382b5ca02781be962,feeding,feeding,63990,0.99984375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1819.288818359375,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/231-0.wav,a2ae6041464e5f769c29666ceab7ae88,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,16261.337890625,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/282-1.wav,fdac4087bb2a66422727928f7cbb2585,feeding,feeding,63994,0.99990625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,7398.490234375,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/272-0.wav,2f3bff798f177940ef46e64387c73024,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,12344.2509765625,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/371-1.wav,91cb5ab0f66907b12f0eb3b875a7119b,feeding,feeding,63990,0.99984375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,6561.8955078125,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/426-1.wav,2bce67468c128c92d19e1cff09ba6c3b,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,5284.4814453125,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/29-0.wav,806d437c67b3f55d85e97e00aa8f6867,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,11012.498046875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/494-1.wav,2625600ec914b482983241756da9eb1c,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2440.65380859375,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_08199.wav,959d2b76aa0b6879710ef07c25f825c0,cough,dry_cough,24512,0.383,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.45173314213752747,1.0,False,,
4,123,data/external/korea_raw/abdominal_cough/train_abdominal_16922.wav,221826b36d50c278d4756c758f9420cb,cough,abdominal_cough,11232,0.1755,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.19676479697227478,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/349-1.wav,2657173904c5bc2cd4bcfa54b131d4e8,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,17166.841796875,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_10945.wav,347f03695b4d8293fbb0cba67ced81cd,cough,dry_cough,14016,0.219,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.4611511528491974,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1319-3.wav,70416f8308d57205be32c00e519918be,stress_vocal,anxious_stress,63995,0.999921875,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1695.703857421875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/353-1.wav,905c0187f9de6184aa95b59f59fc15bf,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,19176.830078125,1.0,False,,
4,123,data/external/korea_raw/abdominal_cough/train_abdominal_06755.wav,da4baccfa24e9c4653fc9b4a6cc36421,cough,abdominal_cough,15040,0.235,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.5574234127998352,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/frightened_stress/1228-2.wav,2eb4bb6dcde3f726fcb182e48d811e4d,stress_vocal,frightened_stress,63986,0.99978125,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1980.2803955078125,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/446-1.wav,d2dd4178d1540ac8a668455b12226ca4,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2700.675048828125,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_02492.wav,8616387cd4850e76255d776a97bf32c7,cough,dry_cough,17376,0.2715,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.36218196153640747,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/144-0.wav,774d9a0f9e54a6702356ba5dda65d61f,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,17417.455078125,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1479-3.wav,cb064148d3c35a33ddc26fc975d12b0d,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,11932.9970703125,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_05000.wav,bd234c9a2754021a2ce71bb4a77bb31c,cough,dry_cough,24000,0.375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.13852456212043762,1.0,False,,
4,123,data/external/korea_raw/abdominal_cough/train_abdominal_11812.wav,e59abd80bf7f993ea1243fead4476266,cough,abdominal_cough,12288,0.192,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.489450067281723,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/frightened_stress/1209-2.wav,3baf4e67fb0a728b8ee9e7ea08e3771e,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,871.5026245117188,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/frightened_stress/1219-2.wav,4d4e30415af51fcfb54ec6e237e1a9ca,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1888.274169921875,1.0,False,,
4,123,data/external/korea_raw/abdominal_cough/train_abdominal_12982.wav,fda8887ea73fb9b7c65968b7d40c65c3,cough,abdominal_cough,19744,0.3085,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.549791693687439,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_09210.wav,9de80a8a95e5bc4aef12895fcf341d91,cough,dry_cough,19648,0.307,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.3877584636211395,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/437-1.wav,be99e647f476cf2c6ac3f445451f8d5a,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,8253.0625,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/55-0.wav,ea7cd79438349c99e740a612b51bb123,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15470.47265625,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/394-1.wav,3c8dbefeea47372c1ec5524c8ebb051f,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,22276.990234375,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1461-3.wav,73598a002864a8179a8631f70e731e62,stress_vocal,anxious_stress,63992,0.999875,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,18676.255859375,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1544-3.wav,c3644cfdda4c38d4db38ee03f2fa0a46,stress_vocal,anxious_stress,63996,0.9999375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,5395.8408203125,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/frightened_stress/1126-2.wav,5725ff7cbf18f50ef17f7afc97eced90,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1978.449951171875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/180-0.wav,393ff3e26255d02e2e50dbdd62570709,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,18382.15234375,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1318-3.wav,4867666893ee0153312ada5e77c4ac6a,stress_vocal,anxious_stress,63998,0.99996875,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1259.2645263671875,1.0,False,,
4,123,data/external/korea_raw/abdominal_cough/train_abdominal_00796.wav,a517ff4db5fe15bc857964d89c4dea36,cough,abdominal_cough,17984,0.281,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.44979578256607056,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1625-3.wav,7226751bd09a0c48f1b1e1be7e909bbe,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1685.212646484375,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_07123.wav,e37ab577448a4bfc32f582cd35004ed1,cough,dry_cough,14720,0.23,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.3050496280193329,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/299-1.wav,b4e7f0d62808831d0dd55fd5b4a9ef2a,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,4152.76171875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/frightened_stress/687-2.wav,8dd98c4509f774b89d1bb46409408f26,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1040.6005859375,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_07981.wav,1b6528ebc5a2e0a347b25a3c828f07e3,cough,dry_cough,14784,0.231,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.8070297241210938,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/frightened_stress/673-2.wav,1c5c7878a53bfb3d7e28adafce0e3fc4,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1006.6107788085938,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/414-1.wav,558d150ab20f25d4a5b123d8e5b6cfc6,feeding,feeding,63754,0.99615625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2450.18310546875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/356-1.wav,1a3e666e12466df05f2f65a96d2eb51a,feeding,feeding,63992,0.999875,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,12116.4013671875,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_05639.wav,6cf575aa47daab5073d9bae5a3c7da2e,cough,dry_cough,11297,0.176515625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.16356204450130463,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/152-0.wav,4a0969b715258d830ba4d50b5d05a0d7,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,17722.947265625,1.0,False,,
4,123,data/external/korea_raw/abdominal_cough/train_abdominal_02829.wav,51f68afc0cf3e1b31fc0945933880196,cough,abdominal_cough,16320,0.255,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.7357839345932007,1.0,False,,
4,123,data/external/korea_raw/abdominal_cough/train_abdominal_12771.wav,ac6a2a8692cb37ef4ab4ff6692716330,cough,abdominal_cough,14272,0.223,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.17955154180526733,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/300-1.wav,4ab5cd15ea191a327e87742bbebb5920,feeding,feeding,63996,0.9999375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1237.6270751953125,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_02549.wav,64208fe47afb71e2af173ca241d0bb1c,cough,dry_cough,13312,0.208,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.25463417172431946,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/79-0.wav,52b99ac4f5bb1cf978f5a1ee4e0d889b,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,16501.166015625,1.0,False,,
4,123,data/external/korea_raw/abdominal_cough/train_abdominal_06519.wav,2f8d6588915749ed41288e1dbd0907a1,cough,abdominal_cough,14688,0.2295,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.2883630394935608,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/257-0.wav,ae6e6c2b55601094a8bedb9f673c8981,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,17264.833984375,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_06309.wav,e864a15f221652d49c99a842728ff9b8,cough,dry_cough,13984,0.2185,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.35964667797088623,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/373-1.wav,0401cddacaa52193471727c24b1ae3f2,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,9443.029296875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/calm_grunt/96-0.wav,922ad2a22700db83ab93e2ac90751a28,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,20742.326171875,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1322-3.wav,bcb5e150262c4be88430ca76d92b0dbe,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15025.615234375,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1353-3.wav,a1adb4ff604a477992c65186d0ae5f30,stress_vocal,anxious_stress,63999,0.999984375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,26603.41796875,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_14116.wav,0c14aaa22c26d93b577f6bc2dcf4e3b8,cough,dry_cough,13984,0.2185,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.40761467814445496,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/feeding/418-1.wav,5e965e7ebb03953c2162f0f1390745c8,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,4660.82177734375,1.0,False,,
4,123,data/raw/sow_call_dataset_labeled/anxious_stress/1607-3.wav,c5045d368be43a881000710c3d26ac3f,stress_vocal,anxious_stress,63989,0.999828125,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,22546.04296875,1.0,False,,
4,123,data/external/korea_raw/dry_cough/train_dry_07298.wav,10ec6df7ad93441ebfa2ea95554db2fe,cough,dry_cough,12192,0.1905,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.4160517454147339,1.0,False,,
