filepath,label
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\354-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1271-3.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_10313.wav,cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_17878.wav,cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_13240.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1452-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\110-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\318-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\229-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\54-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\222-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\161-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\116-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\262-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_02055.wav,cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_14546.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\374-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1464-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\133-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\525-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_00518.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\89-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_05462.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\176-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\49-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1199-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\15-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\309-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\493-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_04902.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\242-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1382-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1432-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\51-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1617-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\421-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\773-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_03269.wav,cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_09603.wav,cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_07878.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\340-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\184-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\373-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1019-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\486-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\106-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\25-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\854-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\411-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_01023.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\217-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\873-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_12982.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\387-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1434-3.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\0-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\202-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_08867.wav,cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_11821.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\531-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_02231.wav,cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_02756.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\77-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\694-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\282-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\364-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\439-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\323-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\365-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\921-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\126-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1280-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\227-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\375-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_09828.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1702-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\44-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\897-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\657-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1508-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\336-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\173-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_00203.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\449-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_06997.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\811-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1556-3.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_10726.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1037-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\315-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\218-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\433-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\35-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\369-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\243-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\134-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\842-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_12796.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\399-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1090-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_04022.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\19-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\75-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_14219.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1584-3.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\351-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\148-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\461-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\18-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\198-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\423-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\585-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1376-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\92-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\418-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\107-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_12285.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\342-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1701-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\194-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\173-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_07000.wav,cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_01944.wav,cough
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_04739.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\491-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\211-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_09076.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1069-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\955-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\349-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\26-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1310-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\407-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\246-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\270-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\467-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\425-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_05259.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\396-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\334-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1506-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\67-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_13537.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\158-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\26-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\177-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1594-3.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1078-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_08869.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\495-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\398-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1293-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1065-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_16240.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1654-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1365-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\308-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\197-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\331-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\131-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_07551.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1055-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\207-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_02966.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1351-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\272-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\191-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_07583.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\643-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1299-3.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\10-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\473-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\198-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1667-3.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\398-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1302-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\382-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\316-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\107-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_14422.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\149-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1195-2.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\292-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\341-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1250-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\287-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_06054.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\327-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\133-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\446-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\871-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\335-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_11863.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\129-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\442-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\354-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_04571.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\330-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\1041-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1564-3__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1526-3.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\206-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\381-1.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\134-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\frightened_stress\742-2__dup.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1459-3.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_15787.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\82-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\dry_cough\train_dry_08131.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\101-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\105-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\453-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\external\korea_raw\abdominal_cough\train_abdominal_00593.wav,cough
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\210-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\147-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\113-0.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\anxious_stress\1412-3.wav,stress_vocal
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\feeding\468-1__dup.wav,feeding
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\111-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\118-0__dup.wav,calm_grunt
C:\py\pigsound\pig-sound-classification\data\raw\sow_call_dataset_labeled\calm_grunt\95-0.wav,calm_grunt
