fold,seed,clean_path,clean_md5,y_true,aux_true,original_valid_samples,valid_duration_ratio,noise_dataset,noise_environment,noise_file,noise_sha256,environment_recording_id,selected_channel,global_noise_seed,snr_reference,target_active_snr_db,simulated_noise,noise_protocol,real_farm_external_validation,noise_offset,noise_seed,noise_draw_id,noise_repeat,offset_key_version,clean_active_rms,noise_active_rms_before_gain,gain,achieved_active_snr_db,achieved_full_window_snr_db,peak_before_scale,final_global_scale,clipping_detected,valid_start,target_snr_db
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/100-0.wav,7d502537c7e56a3b7f87730a83829119,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,7059.798828125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/39-0.wav,7c6d9aa035063d97396181089bff1d8a,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,4616.44140625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/613-2.wav,24788a7bd34e22a4b9c08576802e7746,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,672.9994506835938,1.0,False,,
3,3407,data/external/korea_raw/abdominal_cough/train_abdominal_16272.wav,a452eea6dc2f8fc56ee2a3bb06c5d412,cough,abdominal_cough,15040,0.235,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.34166496992111206,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/737-2.wav,1aa978923fca67589af994da94d387e1,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,670.8630981445312,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/263-0.wav,b13880223b6204b71c02a0e7b0241a46,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,17949.5703125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/518-2.wav,48fa532ca712ef8ac30060f277b01b32,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,4569.798828125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1685-3.wav,7991ab3bd6a1a7ca27305617db6982b2,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1372.118896484375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/370-1.wav,fe4af819a6a71400d1b2d4d027a60572,feeding,feeding,63994,0.99990625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2892.60693359375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/3-0.wav,8f80e60d61e0094e75548f04b7c13b93,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,10001.111328125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/327-1.wav,24afae6e88f76c3ec9291759d05c4d6d,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,19080.986328125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/209-0.wav,1c93d74417c501cbd8203689b7a03534,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,16803.318359375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1559-3.wav,fdea15e2803d30f4a63b44aa2c121504,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,24377.462890625,1.0,False,,
3,3407,data/external/korea_raw/dry_cough/train_dry_05486.wav,1214b3e809789c4c60f782c4b3f6a434,cough,dry_cough,14208,0.222,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.3478485643863678,1.0,False,,
3,3407,data/external/korea_raw/abdominal_cough/train_abdominal_15759.wav,94751b0d31839a5119aeb68c7e189473,cough,abdominal_cough,12417,0.194015625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.2690114378929138,1.0,False,,
3,3407,data/external/korea_raw/dry_cough/train_dry_02337.wav,bf902f1ee37618d09b36b1cae6277d45,cough,dry_cough,19072,0.298,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.3536198139190674,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/222-0.wav,44da01ab54d607f54bb6a408f90f3f48,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,18144.89453125,1.0,False,,
3,3407,data/external/korea_raw/abdominal_cough/train_abdominal_10845.wav,59fe321250f1e0e96250b7aee517b4d4,cough,abdominal_cough,12001,0.187515625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.5234512090682983,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/403-1.wav,fafa13387833d506773fc12427397bc4,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15886.1015625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/423-1.wav,320081ccedf438172fb66be7aea94f16,feeding,feeding,63988,0.9998125,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,6902.52685546875,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1717-3.wav,9316dc5c4335c5d78127bde834a815f5,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,17159.560546875,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/28-0.wav,a7f68678a23c00593e926228eec1f1de,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,3316.142822265625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/296-1.wav,56d3b23613c7016cb0fea690a4cd0943,feeding,feeding,63999,0.999984375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,6546.119140625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1290-3.wav,08b8d67b53c715f7d41238e3f95069e5,stress_vocal,anxious_stress,63996,0.9999375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,6797.775390625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/172-0.wav,ec6ecc850b303f3412e155feb67a229c,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15532.7509765625,1.0,False,,
3,3407,data/external/korea_raw/dry_cough/train_dry_07855.wav,9b12e87129f40faa70fa78a3b2d6004f,cough,dry_cough,17152,0.268,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.4796706438064575,1.0,False,,
3,3407,data/external/korea_raw/abdominal_cough/train_abdominal_00950.wav,f9b2c7585ba2dff17cb0fbeaf67ee8df,cough,abdominal_cough,12576,0.1965,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.3256343901157379,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1351-3.wav,9749630f54fddf968d4fb6a597807691,stress_vocal,anxious_stress,63988,0.9998125,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,25566.47265625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/517-2.wav,0244cc708c9c0b038a025965c47742f4,stress_vocal,frightened_stress,63767,0.996359375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2493.457275390625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/351-1.wav,990162b905e6b3cbf70c6ea9c143fca5,feeding,feeding,63990,0.99984375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,16388.03125,1.0,False,,
3,3407,data/external/korea_raw/abdominal_cough/train_abdominal_11047.wav,59dd8dd6c744df4939ba64d08807c3f9,cough,abdominal_cough,13984,0.2185,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1.0024678707122803,1.0,False,,
3,3407,data/external/korea_raw/abdominal_cough/train_abdominal_15908.wav,318a7ce23003844470ec4bbe7e8d3ce1,cough,abdominal_cough,9825,0.153515625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1.0181548595428467,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1562-3.wav,4582347ed2501239a10b1c25752a2724,stress_vocal,anxious_stress,63996,0.9999375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,21751.515625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/174-0.wav,85b3522fe58bfa49d07aa0c89952e68f,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,16811.98046875,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/716-2.wav,985d4a2bd63cfc445e0509b094366eb3,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1859.06494140625,1.0,False,,
3,3407,data/external/korea_raw/dry_cough/train_dry_07412.wav,bda29b12ac914b4cbf7da6db232a826a,cough,dry_cough,25312,0.3955,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.5383177995681763,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/320-1.wav,353deb10cfed337319475304a5624fea,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,6363.4111328125,1.0,False,,
3,3407,data/external/korea_raw/dry_cough/train_dry_03623.wav,7c6fb3f01850919534c08a7ea9915997,cough,dry_cough,16000,0.25,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.3961617052555084,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1609-3.wav,6b03d81199b8b7ebdc9739e966a445be,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2236.07861328125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1710-3.wav,9fe4d43e44988f08c982d00f24b832d4,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,5004.66259765625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/273-0.wav,1ad6823d17eb32247ab617560bbfc2b1,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,12304.15625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/228-0.wav,6a635ee69e61fbc9d8e30670e044a3b4,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,17911.365234375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/325-1.wav,155fa3b5deb450533708fe22df484ecf,feeding,feeding,63608,0.993875,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,4100.49560546875,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/245-0.wav,53ec9003e31958e63fb312c90ccf2aa8,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,19440.3125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1397-3.wav,98608e0af5706f75c180b071de289d40,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1837.3154296875,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/175-0.wav,293958cb8a0f1eddf643f3b5e191ff6e,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,16811.255859375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/313-1.wav,df706799b3838b3c30df79d6d3875d93,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,8254.55078125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/83-0.wav,1007ec7c3d2b59e3ebae1f98ad78d852,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15607.1591796875,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/121-0.wav,287855229acbbbea7a998e33a4496e95,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,14842.0341796875,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/1254-2.wav,33846eec930412f2c2688ae26c306d84,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1698.119140625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/26-0.wav,46b6f7c18094d58f4653681aff98114f,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,7506.01416015625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/457-1.wav,71ddd80e898bb0fe96943609ac4579b7,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,7405.6787109375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/223-0.wav,0f48d93fd41ae7df79addc2383843318,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15146.734375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1488-3.wav,bff4d7d2a4f521284ecfbf0810154bf6,stress_vocal,anxious_stress,63994,0.99990625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,24476.50390625,1.0,False,,
3,3407,data/external/korea_raw/abdominal_cough/train_abdominal_06267.wav,72b0878fe27a63739565c828f27153f7,cough,abdominal_cough,16000,0.25,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.7105827331542969,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/311-1.wav,a42af78bfa1b29bcf84b4a982766b930,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,10630.830078125,1.0,False,,
3,3407,data/external/korea_raw/abdominal_cough/train_abdominal_13917.wav,5fe97b36ea5adfabdcdc3dd2b1772628,cough,abdominal_cough,11425,0.178515625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.5380491018295288,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/1087-2.wav,b44a15dd5c4318d3f1967786e4c637c4,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2602.384033203125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/132-0.wav,6278f47deeffd9922684b9b9f3270770,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,13036.298828125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/297-1.wav,17abe75e7ca988a6ebc0784cc2fff7ab,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,4934.70458984375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1504-3.wav,142a07703e8ea5d177995ed5678771e0,stress_vocal,anxious_stress,63986,0.99978125,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,23476.55859375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/210-0.wav,501c98bbc9cf476f151a42c386936e5c,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,20649.4453125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/54-0.wav,35f859a6a7ad707ddd375edc55138626,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15846.2060546875,1.0,False,,
3,3407,data/external/korea_raw/dry_cough/train_dry_10180.wav,ff479b352f1a9131fa70a843f956db78,cough,dry_cough,14017,0.219015625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.7970117926597595,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/442-1.wav,0c6997817df29b85f3e102b76dd80f64,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,9673.375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/108-0.wav,0d8436c25382a02f2710464c9cb8036c,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,14961.6083984375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/270-0.wav,e3f35a9024594f204888ad32b4874feb,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,17569.369140625,1.0,False,,
3,3407,data/external/korea_raw/dry_cough/train_dry_14498.wav,8f2c9767caed089459915a537db3d655,cough,dry_cough,15617,0.244015625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.6334002614021301,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/10-0.wav,b842cff747a36bdbdf83589838652d55,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,15586.1025390625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1655-3.wav,a15f6238122a721941169733b7056e2c,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,4227.8173828125,1.0,False,,
3,3407,data/external/korea_raw/dry_cough/train_dry_11588.wav,1fee02274927db47b2fb4b1736734c27,cough,dry_cough,12001,0.187515625,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.46052253246307373,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/743-2.wav,2c7193cbcc62877acee34d67176ca6de,stress_vocal,frightened_stress,63995,0.999921875,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1034.323486328125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/876-2.wav,1bdf5bd1d8940b31b2d478a5607c0546,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2878.87109375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/1149-2.wav,823a65e38993fcad16a41b0191f2763a,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,20978.068359375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/397-1.wav,c618ff0fc80f7dfc5eed5f820094e7c1,feeding,feeding,63986,0.99978125,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,4400.4111328125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1295-3.wav,0bb0f429215dd2b60ea25cdaabed32b9,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,3243.134033203125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/129-0.wav,cf81c461816067218708e41a1d2bf8af,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,17491.994140625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/340-1.wav,9048c4685479607ffdeb358ca4a00398,feeding,feeding,63996,0.9999375,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,14078.1103515625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/calm_grunt/201-0.wav,dce2f4545bbb74ba2653edf0961ab798,calm_grunt,calm_grunt,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,11542.27734375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/589-2.wav,16daa695f93b96cd43afb855ca79da4f,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,368.29083251953125,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/445-1.wav,5032fbb04280834fc8e4747e60d01a8a,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1234.66552734375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/feeding/337-1.wav,2bbe365a614cedf77add6b8844349842,feeding,feeding,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,8640.255859375,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1582-3.wav,32a975bcd5a702f3ebf6709032adf2a0,stress_vocal,anxious_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,2412.261962890625,1.0,False,,
3,3407,data/raw/sow_call_dataset_labeled/frightened_stress/538-2.wav,7f5131dd3872e8092ba113b827931834,stress_vocal,frightened_stress,64000,1.0,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,1862.46337890625,1.0,False,,
3,3407,data/external/korea_raw/dry_cough/train_dry_17679.wav,1ea770b13bfd6020941e8a55313dc7c5,cough,dry_cough,11744,0.1835,,clean,,,,,,clean,clean,False,zero_shot_frozen,False,,,,,,,,,,,0.15935806930065155,1.0,False,,
