path,in_reference,in_reproduced,duplicate_in_reference,duplicate_in_reproduced,reference_y_true,reference_y_pred,reproduced_y_true,reproduced_y_pred,y_true_match,y_pred_match,absdiff_prob_cough,absdiff_prob_calm_grunt,absdiff_prob_feeding,absdiff_prob_stress_vocal,prediction_match
data/raw/sow_call_dataset_labeled/anxious_stress/1544-3.wav,True,True,False,False,stress_vocal,feeding,stress_vocal,feeding,True,True,2.6077032058225216e-08,1.332664396209971e-07,0.00013780593872070312,0.00013765692710870914,True
data/raw/sow_call_dataset_labeled/anxious_stress/1568-3.wav,True,True,False,False,stress_vocal,stress_vocal,stress_vocal,stress_vocal,True,True,1.164152626294962e-10,2.9103822108376975e-11,3.725290357442512e-09,1.1920928955078125e-07,True
data/raw/sow_call_dataset_labeled/anxious_stress/1572-3.wav,True,True,False,False,stress_vocal,stress_vocal,stress_vocal,stress_vocal,True,True,2.735760063897908e-07,4.254980013923722e-08,1.2736767530517612e-05,1.3053417205810547e-05,True
data/raw/sow_call_dataset_labeled/anxious_stress/1605-3.wav,True,True,False,False,stress_vocal,stress_vocal,stress_vocal,stress_vocal,True,True,2.0756851885905814e-07,2.1042069494811577e-08,4.685483872947718e-06,4.827976226917663e-06,True
data/raw/sow_call_dataset_labeled/anxious_stress/1607-3.wav,True,True,False,False,stress_vocal,stress_vocal,stress_vocal,stress_vocal,True,True,1.0919757187717767e-06,2.864981070934986e-07,1.0134652257017679e-05,1.1622905731201172e-05,True
data/raw/sow_call_dataset_labeled/anxious_stress/1611-3.wav,True,True,False,False,stress_vocal,stress_vocal,stress_vocal,stress_vocal,True,True,1.288717612680547e-07,4.0425220544193334e-08,7.36862421036634e-06,7.5101852415881964e-06,True
data/raw/sow_call_dataset_labeled/anxious_stress/1625-3.wav,True,True,False,False,stress_vocal,stress_vocal,stress_vocal,stress_vocal,True,True,7.42147676665683e-08,1.430453276427099e-08,2.8898939490387687e-06,2.9206275939941406e-06,True
data/raw/sow_call_dataset_labeled/anxious_stress/1706-3.wav,True,True,False,False,stress_vocal,stress_vocal,stress_vocal,stress_vocal,True,True,3.832974478312984e-08,1.3918906915932894e-08,2.401415258683308e-06,2.4437904356799933e-06,True
data/raw/sow_call_dataset_labeled/anxious_stress/1723-3.wav,True,True,False,False,stress_vocal,stress_vocal,stress_vocal,stress_vocal,True,True,1.0032090362913863e-07,1.1932571420216788e-09,4.352629184731227e-05,4.3511390686035156e-05,True
data/raw/sow_call_dataset_labeled/anxious_stress/1732-3.wav,True,True,False,False,stress_vocal,stress_vocal,stress_vocal,stress_vocal,True,True,1.808803068775928e-08,4.190951653342554e-09,1.7218291759546478e-05,1.728534698486328e-05,True
data/raw/sow_call_dataset_labeled/calm_grunt/118-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.2150849647876412e-09,0.0,3.9071892388165e-09,1.23400241383749e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/122-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.0659277904778719e-08,1.1920928943975895e-07,3.406967152841389e-09,2.1100277081131935e-10,True
data/raw/sow_call_dataset_labeled/calm_grunt/128-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,8.760252950969867e-09,1.1102230246251565e-16,1.5224941307644937e-09,4.147295765654074e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/131-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,4.70026857584164e-09,1.1920928955078125e-07,4.220055416233163e-09,8.789356797933578e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/137-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.613079793767432e-08,1.1102230246251565e-16,8.067218004722485e-09,5.602487362921238e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/144-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.9368599175136232e-08,1.1102230246251565e-16,3.536115400493145e-09,2.2118911147117615e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/145-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,3.2072421097807625e-08,0.0,3.035529516637325e-08,6.275513442233205e-10,True
data/raw/sow_call_dataset_labeled/calm_grunt/152-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.1030351668617384e-08,1.1920928966180355e-07,2.346496330574155e-08,4.445610102266073e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/16-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,8.571078069508076e-09,1.1102230246251565e-16,5.387846613302827e-09,2.255546860396862e-10,True
data/raw/sow_call_dataset_labeled/calm_grunt/160-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,6.984918977308123e-10,0.0,1.1677911970764399e-09,3.739842213690281e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/169-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,8.06903699412942e-09,1.1102230246251565e-16,2.5765984901243998e-09,2.5174813381666477e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/176-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,2.737215244754906e-08,1.1920928955078125e-07,4.94765117764473e-10,1.8771970639958275e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/180-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.5825207715479818e-08,1.1920928955078125e-07,8.512870408594608e-09,3.988679960417198e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/186-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,7.079506758600473e-09,0.0,2.4492692318744957e-09,5.777110389815774e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/19-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,7.453889935837843e-17,1.1102230246251565e-16,1.309671989455953e-10,3.4992625116969656e-17,True
data/raw/sow_call_dataset_labeled/calm_grunt/203-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,2.3355823941664322e-09,1.1102230246251565e-16,6.821210263296962e-09,2.3981556352293404e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/230-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.4661054592579603e-09,1.1920928955078125e-07,1.5679688658565283e-09,6.606569513675163e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/231-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,2.331944415345788e-09,1.1102230246251565e-16,3.393324732313101e-09,2.801243681460619e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/239-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,5.456968210637569e-10,1.1920928943975895e-07,3.856257535517216e-09,1.7636921344357055e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/24-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,3.997411104217233e-08,0.0,1.9339495338499546e-08,5.293259164311666e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/248-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,8.36735125631094e-10,0.0,1.2441887520253658e-09,2.422893885523081e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/254-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.0550138540565968e-08,0.0,2.2391759557683375e-09,3.01588443107903e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/256-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.2369128498681235e-09,0.0,8.43283487483859e-09,3.0377123039215803e-10,True
data/raw/sow_call_dataset_labeled/calm_grunt/257-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,3.4779076959947502e-09,1.1102230246251565e-16,1.259468263015151e-08,3.819877747463239e-10,True
data/raw/sow_call_dataset_labeled/calm_grunt/27-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,2.2817403075097668e-08,0.0,5.129550117985763e-09,2.8056092652665315e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/271-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,6.7666406033896256e-09,0.0,2.88855517283082e-09,4.3037289287894964e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/272-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.4457327779382467e-08,1.1920928966180355e-07,1.5614205040037632e-08,4.729372449219227e-10,True
data/raw/sow_call_dataset_labeled/calm_grunt/276-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,2.786691766232252e-09,0.0,1.8553691916167736e-10,5.304173100746494e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/29-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,7.566995918750763e-10,0.0,2.2482709027826786e-09,2.7474016004390943e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/34-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,3.346940502524376e-09,0.0,2.433807821944356e-09,8.585629527203126e-10,True
data/raw/sow_call_dataset_labeled/calm_grunt/55-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.7607816778784143e-09,1.1102230246251565e-16,3.1504896469414234e-09,2.7212081477046013e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/56-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,3.4924596548080444e-10,1.1102230246251565e-16,7.896233000792563e-09,6.100890459492803e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/57-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.7462295869821905e-10,1.1102230246251565e-16,1.98269844987176e-09,3.4488039213202183e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/58-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,7.71251497573306e-09,1.1920928955078125e-07,3.5666744174962274e-08,1.1065276335058558e-07,True
data/raw/sow_call_dataset_labeled/calm_grunt/62-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,5.3492840280001e-08,1.1920928955078125e-07,1.867738319561563e-08,7.32543412229527e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/77-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,2.8216163557763865e-08,0.0,1.451917341909625e-08,7.261405720883048e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/79-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.280568462792668e-09,1.1102230246251565e-16,3.099558019780237e-09,1.0797521116036497e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/8-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,2.9467628337442875e-09,1.1102230246251565e-16,1.5170371625572443e-09,6.359187008532084e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/82-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,2.1245796213791544e-08,1.1920928955078125e-07,5.085894372314215e-09,8.122879076072516e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/95-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.1023075770593663e-08,1.1102230246251565e-16,7.048583938740194e-09,8.119968616438801e-09,True
data/raw/sow_call_dataset_labeled/calm_grunt/96-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,2.2766471363612657e-08,0.0,6.541085895157676e-09,3.265449782108168e-08,True
data/raw/sow_call_dataset_labeled/calm_grunt/97-0.wav,True,True,False,False,calm_grunt,calm_grunt,calm_grunt,calm_grunt,True,True,1.8917489796876907e-10,1.1920928955078125e-07,4.547473508864641e-10,5.366746331386153e-08,True
data/raw/sow_call_dataset_labeled/feeding/282-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,1.051375875249505e-09,7.112248567864299e-10,1.1920928955078125e-07,1.5723344366709883e-08,True
data/raw/sow_call_dataset_labeled/feeding/285-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,7.3123374453784844e-09,5.966285243630409e-10,1.1102230246251565e-16,1.4214310789018893e-07,True
data/raw/sow_call_dataset_labeled/feeding/286-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,2.9482180178376288e-08,2.0532752387225628e-08,8.344650268554688e-07,7.945345714228599e-07,True
data/raw/sow_call_dataset_labeled/feeding/299-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,5.967740427428305e-08,3.1694071362189675e-07,6.794929504394531e-05,6.768107414245605e-05,True
data/raw/sow_call_dataset_labeled/feeding/300-1.wav,True,True,False,False,feeding,stress_vocal,feeding,stress_vocal,True,True,8.585629979532272e-09,3.61469573674153e-08,4.9114227294921875e-05,4.8995018005371094e-05,True
data/raw/sow_call_dataset_labeled/feeding/310-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,2.8041540615409994e-08,4.815228743938315e-08,1.2814998626708984e-05,1.2790784239737757e-05,True
data/raw/sow_call_dataset_labeled/feeding/328-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,7.727066986262798e-09,5.0386006478220224e-09,1.1920928943975895e-07,1.0841176839012983e-07,True
data/raw/sow_call_dataset_labeled/feeding/335-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,2.2846506908468195e-09,3.496097633615136e-09,0.0,6.033224053518266e-08,True
data/raw/sow_call_dataset_labeled/feeding/342-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,1.934677129611373e-08,2.1063897293061018e-08,1.5497207641601562e-06,1.4987308531396772e-06,True
data/raw/sow_call_dataset_labeled/feeding/345-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,1.2075179255696504e-07,3.3192918594054585e-08,1.5795230865478516e-05,1.5746802091577694e-05,True
data/raw/sow_call_dataset_labeled/feeding/348-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,9.313225746154785e-10,1.0331859812140465e-09,1.1102230246251565e-16,5.270703693231651e-08,True
data/raw/sow_call_dataset_labeled/feeding/349-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,1.6426201902706083e-07,6.555637802006515e-08,1.1980533599964538e-05,1.165829598897064e-05,True
data/raw/sow_call_dataset_labeled/feeding/353-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,2.7357600626944437e-08,3.46772138942221e-08,1.2695789337158203e-05,1.258403062811414e-05,True
data/raw/sow_call_dataset_labeled/feeding/356-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,8.367351177841808e-09,8.15634848549962e-09,2.86102294921875e-06,2.834480255751136e-06,True
data/raw/sow_call_dataset_labeled/feeding/358-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,3.5870470965187876e-08,1.4240504232917138e-07,3.093481063853876e-05,3.0716881155894854e-05,True
data/raw/sow_call_dataset_labeled/feeding/363-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,4.394678489307935e-09,2.6193454534268606e-10,1.0490417480357728e-05,1.0386109352111816e-05,True
data/raw/sow_call_dataset_labeled/feeding/366-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,3.332388585219762e-08,3.684544935180097e-08,1.1086463928222656e-05,1.0943971574270059e-05,True
data/raw/sow_call_dataset_labeled/feeding/371-1.wav,True,True,False,False,feeding,feeding,feeding,feeding,True,True,5.53700374440714e-09,8.170900400727987e-09,1.6689300537109375e-06,1.6822014003120382e-06,True
